"VREF_TRAN (Temp=0,VREF_TRAN=0.05) X","VREF_TRAN (Temp=0,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.25) X","VREF_TRAN (Temp=0,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.45) X","VREF_TRAN (Temp=0,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.65) X","VREF_TRAN (Temp=0,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.85) X","VREF_TRAN (Temp=0,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.05) X","VREF_TRAN (Temp=27,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.25) X","VREF_TRAN (Temp=27,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.45) X","VREF_TRAN (Temp=27,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.65) X","VREF_TRAN (Temp=27,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.85) X","VREF_TRAN (Temp=27,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.05) X","VREF_TRAN (Temp=125,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.25) X","VREF_TRAN (Temp=125,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.45) X","VREF_TRAN (Temp=125,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.65) X","VREF_TRAN (Temp=125,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.85) X","VREF_TRAN (Temp=125,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.05) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.25) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.45) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.65) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.85) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.05) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.25) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.45) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.65) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.85) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.85) Y"
3.762243066145173e-06,0.1,3.758813882218219e-06,0.5,3.752985664826573e-06,0.9,3.751640244151917e-06,1.3,3.900790932205196e-06,1.7,3.803632359512428e-06,0.1,3.903331147161909e-06,0.5,3.785696855653189e-06,0.9,3.765537880479224e-06,1.3,3.974337201406442e-06,1.7,5.001554693849476e-06,0.1,5.000399176189738e-06,0.5,4.169935658734395e-06,0.9,3.97897729559705e-06,1.3,4.390423395686016e-06,1.7,3.750829967167657e-06,0.1,3.750037668475653e-06,0.5,3.750025249972207e-06,0.9,3.749705256344342e-06,1.3,3.912864186123697e-06,1.7,3.745422218315728e-06,0.1,3.741048589478895e-06,0.5,3.740320583459831e-06,0.9,3.740118243651449e-06,1.3,3.906304396469034e-06,1.7
3.763639285181512e-06,0.1,3.759868451416183e-06,0.5,3.753391187354636e-06,0.9,3.751828401695163e-06,1.3,3.906946734728834e-06,1.7,3.81388915724752e-06,0.1,3.915092157939312e-06,0.5,3.792710724453065e-06,0.9,3.767579349114461e-06,1.3,3.985630268382532e-06,1.7,5.001811397046511e-06,0.1,5.00050593985536e-06,0.5,4.194828929915626e-06,0.9,3.993943762413333e-06,1.3,4.439927796211039e-06,1.7,3.750958346624383e-06,0.1,3.750054467434804e-06,0.5,3.750041050997022e-06,0.9,3.75001e-06,1.3,3.917530342859259e-06,1.7,3.74584385537851e-06,0.1,3.741169108478915e-06,0.5,3.740378992458356e-06,0.9,3.74013701939898e-06,1.3,3.915179499375453e-06,1.7
3.765275695336929e-06,0.1,3.760983663832475e-06,0.5,3.753867222660876e-06,0.9,3.752031982634021e-06,1.3,3.915300068130991e-06,1.7,3.82108601264465e-06,0.1,3.929544893364265e-06,0.5,3.799340703964866e-06,0.9,3.770161420366083e-06,1.3,3.996916474224466e-06,1.7,5.002133684865096e-06,0.1,5.000584442839031e-06,0.5,4.226050606650921e-06,0.9,4.009929235496551e-06,1.3,4.500205106425696e-06,1.7,3.751093424604944e-06,0.1,3.750075395420346e-06,0.5,3.750059808021788e-06,0.9,3.750025113242263e-06,1.3,3.926862656330381e-06,1.7,3.746298585533027e-06,0.1,3.741290373684815e-06,0.5,3.740445873581167e-06,0.9,3.740160578851516e-06,1.3,3.919617050828662e-06,1.7
3.767231706233181e-06,0.1,3.762202018813954e-06,0.5,3.75446300654731e-06,0.9,3.752223141780204e-06,1.3,3.91947673483207e-06,1.7,3.823539523840174e-06,0.1,3.945563377248397e-06,0.5,3.801085897737634e-06,0.9,3.773536492760439e-06,1.3,4.005785790053881e-06,1.7,5.002603082202075e-06,0.1,5.000648974154877e-06,0.5,4.262691834838564e-06,0.9,4.025996803283651e-06,1.3,4.575508394397016e-06,1.7,3.751230885303055e-06,0.1,3.750090426288467e-06,0.5,3.750075028172673e-06,0.9,3.750040747487624e-06,1.3,3.935236289814786e-06,1.7,3.74679206133688e-06,0.1,3.741421803770487e-06,0.5,3.740524962013554e-06,0.9,3.740193005256431e-06,1.3,3.92849215373508e-06,1.7
3.76965270332537e-06,0.1,3.763588340682244e-06,0.5,3.755061645088767e-06,0.9,3.752420282071791e-06,1.3,3.927830068234228e-06,1.7,3.828446546231222e-06,0.1,3.962078223386172e-06,0.5,3.804576285283172e-06,0.9,3.778078005801516e-06,1.3,4.014313829398209e-06,1.7,5.002741778798244e-06,0.1,5.000715348214334e-06,0.5,4.310548822451507e-06,0.9,4.0421628953791e-06,1.3,4.663740933122889e-06,1.7,3.751378843703512e-06,0.1,3.750105810911414e-06,0.5,3.750089932950316e-06,0.9,3.750059210875111e-06,1.3,3.948070778784779e-06,1.7,3.747336339547266e-06,0.1,3.741576739853561e-06,0.5,3.740622598857522e-06,0.9,3.740253092176006e-06,1.3,3.93116836882771e-06,1.7
3.772779236551492e-06,0.1,3.765223443997251e-06,0.5,3.75571952358966e-06,0.9,3.752642635086589e-06,1.3,3.943816711069988e-06,1.7,3.838260591013318e-06,0.1,3.976622415352929e-06,0.5,3.811557060374247e-06,0.9,3.784138033080066e-06,1.3,4.017603205453076e-06,1.7,5.003019171990582e-06,0.1,5.000799118175885e-06,0.5,4.361878647159252e-06,0.9,4.057209181932157e-06,1.3,4.763740933122889e-06,1.7,3.751551877166933e-06,0.1,3.750123987090061e-06,0.5,3.750105475999936e-06,0.9,3.7500742479346e-06,1.3,3.957586967776326e-06,1.7,3.747881496102285e-06,0.1,3.741784484242663e-06,0.5,3.740750589800848e-06,0.9,3.740309696464939e-06,1.3,3.936520799012969e-06,1.7
3.777030009072598e-06,0.1,3.767219160557745e-06,0.5,3.756479274538065e-06,0.9,3.752936128041363e-06,1.3,3.955127084276321e-06,1.7,3.850853883452495e-06,0.1,3.988610188201211e-06,0.5,3.814231759441205e-06,0.9,3.791920442830729e-06,1.3,4.024181957562811e-06,1.7,5.003505931754281e-06,0.1,5.000956166202756e-06,0.5,4.37744553096582e-06,0.9,4.070650487874261e-06,1.3,4.863740933122889e-06,1.7,3.751737368310046e-06,0.1,3.750151161132637e-06,0.5,3.750123688346946e-06,0.9,3.750089039601564e-06,1.3,3.968521427305575e-06,1.7,3.7484784046262e-06,0.1,3.74202720278385e-06,0.5,3.740885181534847e-06,0.9,3.740364120478637e-06,1.3,3.937952986334535e-06,1.7
3.782951487770515e-06,0.1,3.769747727320811e-06,0.5,3.757375040159183e-06,0.9,3.75327247206763e-06,1.3,3.965567246373147e-06,1.7,3.862653275911924e-06,0.1,3.999630368917256e-06,0.5,3.819581157575121e-06,0.9,3.798800552842455e-06,1.3,4.034081189819165e-06,1.7,5.003866632018114e-06,0.1,5.001123346829842e-06,0.5,4.408579298578957e-06,0.9,4.083370376991042e-06,1.3,4.931875466561445e-06,1.7,3.751938599022392e-06,0.1,3.750183731490455e-06,0.5,3.750150641789058e-06,0.9,3.750104264974466e-06,1.3,3.971131141382254e-06,1.7,3.749103533447262e-06,0.1,3.742273746403364e-06,0.5,3.741027804611342e-06,0.9,3.740425463624635e-06,1.3,3.940817360977666e-06,1.7
3.79080559027275e-06,0.1,3.773094572327452e-06,0.5,3.758347798233839e-06,0.9,3.753657590922984e-06,1.3,3.976081654551632e-06,1.7,3.876782922037074e-06,0.1,4.010672007629085e-06,0.5,3.825109519523415e-06,0.9,3.805241702508787e-06,1.3,4.042618733768572e-06,1.7,5.004216342723511e-06,0.1,5.001304795058982e-06,0.5,4.47084683380523e-06,0.9,4.09596673637858e-06,1.3,5.00001e-06,1.7,3.752183520622297e-06,0.1,3.750213058014712e-06,0.5,3.750185499474664e-06,0.9,3.750121667945334e-06,1.3,3.976350569535613e-06,1.7,3.749556766723631e-06,0.1,3.742524105048183e-06,0.5,3.741152858195033e-06,0.9,3.740498315659792e-06,1.3,3.945156029233001e-06,1.7
3.796618633219747e-06,0.1,3.777725154182653e-06,0.5,3.759369167000867e-06,0.9,3.75411845640971e-06,1.3,3.984496951741656e-06,1.7,3.89575565979345e-06,0.1,4.021754692278325e-06,0.5,3.834580318133108e-06,0.9,3.812265654910408e-06,1.3,4.051793464302824e-06,1.7,5.004572766482588e-06,0.1,5.001511916501889e-06,0.5,4.567817466028892e-06,0.9,4.108833124366733e-06,1.3,5.0000490625e-06,1.7,3.752479522949918e-06,0.1,3.750249307417735e-06,0.5,3.750215420391338e-06,0.9,3.75014524184675e-06,1.3,3.982332117126901e-06,1.7,3.75001e-06,0.1,3.742775471324948e-06,0.5,3.741274627205206e-06,0.9,3.740590235260456e-06,1.3,3.948817417247825e-06,1.7
3.803105442455556e-06,0.1,3.784114316879977e-06,0.5,3.76044050365564e-06,0.9,3.754741995657107e-06,1.3,3.995431897724714e-06,1.7,3.917849381441008e-06,0.1,4.032610056898108e-06,0.5,3.844774851465296e-06,0.9,3.814337619626417e-06,1.3,4.059949497693913e-06,1.7,5.004931982954104e-06,0.1,5.001767920756997e-06,0.5,4.667817466028892e-06,0.9,4.122436042915488e-06,1.3,5.000092403716197e-06,1.7,3.752861460179125e-06,0.1,3.750291099106815e-06,0.5,3.750251164143948e-06,0.9,3.750183973295167e-06,1.3,3.987677174488675e-06,1.7,3.750028462352324e-06,0.1,3.743026678253596e-06,0.5,3.741403659186509e-06,0.9,3.74070762754114e-06,1.3,3.952377703472889e-06,1.7
3.809834485537973e-06,0.1,3.79170306818129e-06,0.5,3.761592740614074e-06,0.9,3.755336897473615e-06,1.3,4.003225899667818e-06,1.7,3.941768398020177e-06,0.1,4.043998602457526e-06,0.5,3.851947894630659e-06,0.9,3.818481549058436e-06,1.3,4.066493072508554e-06,1.7,5.005283109536733e-06,0.1,5.002117737457742e-06,0.5,4.767817466028891e-06,0.9,4.137360981280207e-06,1.3,5.000113635369258e-06,1.7,3.753318418161971e-06,0.1,3.750331620276546e-06,0.5,3.7503120018793e-06,0.9,3.750215111253499e-06,1.3,3.991794962121742e-06,1.7,3.750047785268643e-06,0.1,3.74328169287859e-06,0.5,3.74155041361274e-06,0.9,3.740849753172178e-06,1.3,3.955568427560602e-06,1.7
3.820194466817571e-06,0.1,3.798766420811313e-06,0.5,3.762882357098482e-06,0.9,3.756024307664623e-06,1.3,4.013125360250596e-06,1.7,3.964368315975962e-06,0.1,4.056107512538794e-06,0.5,3.854819087512141e-06,0.9,3.826769407922473e-06,1.3,4.073147647667786e-06,1.7,5.005605752664103e-06,0.1,5.002250287177877e-06,0.5,4.867817466028891e-06,0.9,4.154463364572922e-06,1.3,5.000136727900458e-06,1.7,3.753815927983819e-06,0.1,3.750373880003681e-06,0.5,3.750355295896861e-06,0.9,3.750249062534483e-06,1.3,3.995742073822366e-06,1.7,3.750070415428084e-06,0.1,3.74354758990318e-06,0.5,3.741736029415996e-06,0.9,3.740995316514583e-06,1.3,3.958818979922642e-06,1.7
3.827671233872134e-06,0.1,3.800618046245635e-06,0.5,3.764381067399171e-06,0.9,3.756829264060796e-06,1.3,4.021923885764481e-06,1.7,3.985135679164019e-06,0.1,4.069173873077877e-06,0.5,3.860561473275105e-06,0.9,3.829786372761198e-06,1.3,4.082897549398168e-06,1.7,5.005907506706729e-06,0.1,5.002515386618147e-06,0.5,4.933913733014446e-06,0.9,4.174993582659217e-06,1.3,5.000159938044411e-06,1.7,3.754317237581941e-06,0.1,3.750427805677983e-06,0.5,3.750399812697918e-06,0.9,3.750302559084219e-06,1.3,3.999582479379275e-06,1.7,3.750092702201014e-06,0.1,3.743836464660034e-06,0.5,3.741973386414987e-06,0.9,3.741144297700542e-06,1.3,3.96278203721516e-06,1.7
3.838586662225763e-06,0.1,3.804321297114279e-06,0.5,3.766180493193457e-06,0.9,3.757742080859622e-06,1.3,4.029059845121883e-06,1.7,4.005103190004732e-06,0.1,4.084492872720053e-06,0.5,3.872046244801032e-06,0.9,3.835820302438649e-06,1.3,4.091524100692566e-06,1.7,5.006201185167218e-06,0.1,5.002881322915631e-06,0.5,5.00001e-06,0.9,4.199815095903804e-06,1.3,5.000195722315086e-06,1.7,3.754869404090385e-06,0.1,3.750535657026586e-06,0.5,3.750457507192789e-06,0.9,3.750350761591202e-06,1.3,4.003731960594662e-06,1.7,3.750109000745668e-06,0.1,3.744148381245268e-06,0.5,3.74221604163614e-06,0.9,3.741279657452412e-06,1.3,3.966988869015479e-06,1.7
3.848531645821985e-06,0.1,3.811727798851566e-06,0.5,3.768423685629043e-06,0.9,3.758704530834324e-06,1.3,4.037141033191922e-06,1.7,4.02517382945053e-06,0.1,4.104114810187212e-06,0.5,3.880941846341459e-06,0.9,3.845334927501795e-06,1.3,4.100809929640337e-06,1.7,5.006496342012629e-06,0.1,5.003215772062303e-06,0.5,5.00016625e-06,0.9,4.229785910687098e-06,1.3,5.000226215150344e-06,1.7,3.755497841534071e-06,0.1,3.750643462080228e-06,0.5,3.750572896182531e-06,0.9,3.750395844526481e-06,1.3,4.009518460053949e-06,1.7,3.750126804713076e-06,0.1,3.74446745851408e-06,0.5,3.742461896932162e-06,0.9,3.741414616673572e-06,1.3,3.971225348911322e-06,1.7
3.861698305892845e-06,0.1,3.814514503424214e-06,0.5,3.771329362157864e-06,0.9,3.759734236788859e-06,1.3,4.043234174707879e-06,1.7,4.046297788278585e-06,0.1,4.128719626817292e-06,0.5,3.884615736484681e-06,0.9,3.855562730027478e-06,1.3,4.111602332993852e-06,1.7,5.006801869951949e-06,0.1,5.003574808620562e-06,0.5,5.000298376458973e-06,0.9,4.265889691320939e-06,1.3,5.000254083651453e-06,1.7,3.756222550666181e-06,0.1,3.750749783088415e-06,0.5,3.750681101480712e-06,0.9,3.750450323623455e-06,1.3,4.014603992709962e-06,1.7,3.750150103308153e-06,0.1,3.744813416697508e-06,0.5,3.742710823400759e-06,0.9,3.741560309045062e-06,1.3,3.975889872291927e-06,1.7
3.876017479082877e-06,0.1,3.820087912569511e-06,0.5,3.775245987243767e-06,0.9,3.760825463393156e-06,1.3,4.048406881412346e-06,1.7,4.069744484627227e-06,0.1,4.156436321731031e-06,0.5,3.891963516771125e-06,0.9,3.863047918095369e-06,1.3,4.12501181364247e-06,1.7,5.007131088689937e-06,0.1,5.003964805590945e-06,0.5,5.000399912286899e-06,0.9,4.302299633541621e-06,1.3,5.000287666061234e-06,1.7,3.757060498584488e-06,0.1,3.75086439137336e-06,0.5,3.750789247368549e-06,0.9,3.750541202640985e-06,1.3,4.020052597278765e-06,1.7,3.750189791066402e-06,0.1,3.745207495881432e-06,0.5,3.742960214422881e-06,0.9,3.741729728196709e-06,1.3,3.981399968924679e-06,1.7
3.893648339967586e-06,0.1,3.82602599090155e-06,0.5,3.780699744641628e-06,0.9,3.7620120666744e-06,1.3,4.054127372015302e-06,1.7,4.09758409880817e-06,0.1,4.186705831255384e-06,0.5,3.906659077344012e-06,0.9,3.86621031095346e-06,1.3,4.13957657921714e-06,1.7,5.007466659827633e-06,0.1,5.004375009279109e-06,0.5,5.000506317852822e-06,0.9,4.342814619637302e-06,1.3,5.000320069602584e-06,1.7,3.75803993967236e-06,0.1,3.750990937915342e-06,0.5,3.750906509144326e-06,0.9,3.750653066682965e-06,1.3,4.026258428304168e-06,1.7,3.750221595115604e-06,0.1,3.745609506583849e-06,0.5,3.743212623352871e-06,0.9,3.741948194472724e-06,1.3,3.988846634340465e-06,1.7
3.914199683441744e-06,0.1,3.832843640963869e-06,0.5,3.787850352801694e-06,0.9,3.763359764394335e-06,1.3,4.061527579320205e-06,1.7,4.133999454754373e-06,0.1,4.223539122055689e-06,0.5,3.917174818336821e-06,0.9,3.872535096669642e-06,1.3,4.155531361586719e-06,1.7,5.007785866570549e-06,0.1,5.004741613767103e-06,0.5,5.000586622406917e-06,0.9,4.393832990846111e-06,1.3,5.000354151928827e-06,1.7,3.759034170961849e-06,0.1,3.751127926717608e-06,0.5,3.751036366969617e-06,0.9,3.750761639362443e-06,1.3,4.034029845756763e-06,1.7,3.750260407531331e-06,0.1,3.745999531322996e-06,0.5,3.743473639336295e-06,0.9,3.742207525682391e-06,1.3,4.000705532032264e-06,1.7
3.936622782603853e-06,0.1,3.840261982759837e-06,0.5,3.795446937144958e-06,0.9,3.76494596576017e-06,1.3,4.068477957580716e-06,1.7,4.177418506896468e-06,0.1,4.267708670264503e-06,0.5,3.927558845786246e-06,0.9,3.875697489527733e-06,1.3,4.173655971231217e-06,1.7,5.008092717402691e-06,0.1,5.005059875515237e-06,0.5,5.000651704119768e-06,0.9,4.451425111777379e-06,1.3,5.000386606632519e-06,1.7,3.760071136238443e-06,0.1,3.751267023680412e-06,0.5,3.75117560480103e-06,0.9,3.750874805931184e-06,1.3,4.045054657399253e-06,1.7,3.750306480533962e-06,0.1,3.746401636482678e-06,0.5,3.743753177165178e-06,0.9,3.742467516437007e-06,1.3,4.011719658227182e-06,1.7
3.95671971977585e-06,0.1,3.84310085533877e-06,0.5,3.802380357467843e-06,0.9,3.766875025864815e-06,1.3,4.076095340041544e-06,1.7,4.235726071652071e-06,0.1,4.321762144796207e-06,0.5,3.940641862863767e-06,0.9,3.882022275243916e-06,1.3,4.193043616489768e-06,1.7,5.008403997204471e-06,0.1,5.00534929106963e-06,0.5,5.000717655730013e-06,0.9,4.533160649946514e-06,1.3,5.000421983058872e-06,1.7,3.761192879914538e-06,0.1,3.75141584420491e-06,0.5,3.751317473356185e-06,0.9,3.750996090563995e-06,1.3,4.055977917305527e-06,1.7,3.75035063364065e-06,0.1,3.746838473143881e-06,0.5,3.744066399934043e-06,0.9,3.742728338912003e-06,1.3,4.023581094930334e-06,1.7
3.97455490992667e-06,0.1,3.848778600496636e-06,0.5,3.809527057891433e-06,0.9,3.769303146571769e-06,1.3,4.085062195147115e-06,1.7,4.321126306372031e-06,0.1,4.338806200506346e-06,0.5,3.954010065340789e-06,0.9,3.89467184667628e-06,1.3,4.214542869273202e-06,1.7,5.008711871151417e-06,0.1,5.005626439549019e-06,0.5,5.000799342108397e-06,0.9,4.558160649946513e-06,1.3,5.000468600976093e-06,1.7,3.762440745912009e-06,0.1,3.75158894994888e-06,0.5,3.751470144564756e-06,0.9,3.751131027253588e-06,1.3,4.067776179231779e-06,1.7,3.750398599408347e-06,0.1,3.747354355343096e-06,0.5,3.744379978695663e-06,0.9,3.742989826583242e-06,1.3,4.037687869381728e-06,1.7
3.991827610068287e-06,0.1,3.860134090812369e-06,0.5,3.811608310510973e-06,0.9,3.77247740633387e-06,1.3,4.096452681538668e-06,1.7,4.421126306372031e-06,0.1,4.372894311926622e-06,0.5,3.967438728722976e-06,0.9,3.903691605292097e-06,1.3,4.240526222341915e-06,1.7,5.008992049696113e-06,0.1,5.005906110121726e-06,0.5,5.000949684048453e-06,0.9,4.608160649946513e-06,1.3,5.000561836810536e-06,1.7,3.763876206838706e-06,0.1,3.751762099033069e-06,0.5,3.751649048772622e-06,0.9,3.751276752952545e-06,1.3,4.081504693219406e-06,1.7,3.750465677109852e-06,0.1,3.747887667935418e-06,0.5,3.74471244817771e-06,0.9,3.743251494466225e-06,1.3,4.054086313771723e-06,1.7
4.010293684988416e-06,0.1,3.868456044682668e-06,0.5,3.815770815750052e-06,0.9,3.776729025179096e-06,1.3,4.10879153579563e-06,1.7,4.521126306372031e-06,0.1,4.441070534767175e-06,0.5,3.978881996090279e-06,0.9,3.90763165629747e-06,1.3,4.269611057554071e-06,1.7,5.009252022150041e-06,0.1,5.00620521304035e-06,0.5,5.001110714561075e-06,0.9,4.708160649946512e-06,1.3,5.000634310264176e-06,1.7,3.765574934489393e-06,0.1,3.751945524904942e-06,0.5,3.751821398724636e-06,0.9,3.751424640673712e-06,1.3,4.097377858655644e-06,1.7,3.750560379115835e-06,0.1,3.748437502273212e-06,0.5,3.745090876630624e-06,0.9,3.743517275674525e-06,1.3,4.073704253567294e-06,1.7
4.028772703499174e-06,0.1,3.872281249340496e-06,0.5,3.824095826228212e-06,0.9,3.782494648009458e-06,1.3,4.122174142817113e-06,1.7,4.62112630637203e-06,0.1,4.540368403082546e-06,0.5,3.988439242656749e-06,0.9,3.915511758308215e-06,1.3,4.305709259727672e-06,1.7,5.009499388067834e-06,0.1,5.006481289323775e-06,0.5,5.001285631271942e-06,0.9,4.808160649946512e-06,1.3,5.000749174249263e-06,1.7,3.767618499377381e-06,0.1,3.752161685845372e-06,0.5,3.752004540453084e-06,0.9,3.751583258824142e-06,1.3,4.116122753196058e-06,1.7,3.750656190065859e-06,0.1,3.748958191752172e-06,0.5,3.745495442912884e-06,0.9,3.743793919401294e-06,1.3,4.098705110729407e-06,1.7
4.048441720426178e-06,0.1,3.879931658656154e-06,0.5,3.827515097448078e-06,0.9,3.790098330057417e-06,1.3,4.137424551563768e-06,1.7,4.72112630637203e-06,0.1,4.640368403082545e-06,0.5,4.00116127623394e-06,0.9,3.931271962329705e-06,1.3,4.345825690995836e-06,1.7,5.009738228939722e-06,0.1,5.00674149678748e-06,0.5,5.001486767549095e-06,0.9,4.908160649946512e-06,1.3,5.000862656591938e-06,1.7,3.77016463617998e-06,0.1,3.752429869210227e-06,0.5,3.752221123904339e-06,0.9,3.751762807407025e-06,1.3,4.139308527624747e-06,1.7,3.750759927550426e-06,0.1,3.749414707976138e-06,0.5,3.745881745102122e-06,0.9,3.744092976537969e-06,1.3,4.131404124031063e-06,1.7
4.071890061121816e-06,0.1,3.89523247728747e-06,0.5,3.83435363988781e-06,0.9,3.798844184200592e-06,1.3,4.155086782650199e-06,1.7,4.82112630637203e-06,0.1,4.740368403082545e-06,0.5,4.01109472463739e-06,0.9,3.942930153492244e-06,1.3,4.395938689603013e-06,1.7,5.009874114469861e-06,0.1,5.006988662606775e-06,0.5,5.001745266140062e-06,0.9,5.00001e-06,1.3,5.000994124975648e-06,1.7,3.773489579896163e-06,0.1,3.75275073874998e-06,0.5,3.75248816617564e-06,0.9,3.751933758544042e-06,1.3,4.169283878070589e-06,1.7,3.750875551678091e-06,0.1,3.749712353988069e-06,0.5,3.74627512322727e-06,0.9,3.744421211271327e-06,1.3,4.172368272552287e-06,1.7
4.099706825599939e-06,0.1,3.906702468132831e-06,0.5,3.840758474208193e-06,0.9,3.806124344845032e-06,1.3,4.17469736948767e-06,1.7,4.92112630637203e-06,0.1,4.840368403082545e-06,0.5,4.023346553483657e-06,0.9,3.954451489331055e-06,1.3,4.453753738971112e-06,1.7,5.01001e-06,0.1,5.007241812399571e-06,0.5,5.002164938576694e-06,0.9,5.00016625e-06,1.3,5.001136461620639e-06,1.7,3.778126400175333e-06,0.1,3.753197084546874e-06,0.5,3.752808940740158e-06,0.9,3.752112757311042e-06,1.3,4.205583187079466e-06,1.7,3.750988580036391e-06,0.1,3.75001e-06,0.5,3.746697528956388e-06,0.9,3.744751989933599e-06,1.3,4.232954199113289e-06,1.7
4.134977872514051e-06,0.1,3.918907346345291e-06,0.5,3.848180303009769e-06,0.9,3.813089313987816e-06,1.3,4.197399269134972e-06,1.7,5.00001e-06,0.1,4.920189201541273e-06,0.5,4.032844821953594e-06,0.9,3.966902569747791e-06,1.3,4.527248958319896e-06,1.7,5.010022999679206e-06,0.1,5.007517719620539e-06,0.5,5.002520316949905e-06,0.9,5.000297648716405e-06,1.3,5.001293903152114e-06,1.7,3.785304330594171e-06,0.1,3.753694458741733e-06,0.5,3.753229824341825e-06,0.9,3.752319627585111e-06,1.3,4.250953651243553e-06,1.7,3.751105783716666e-06,0.1,3.750024848395372e-06,0.5,3.747184208109186e-06,0.9,3.745105363211463e-06,1.3,4.332954199113289e-06,1.7
4.178151140559248e-06,0.1,3.932895169057745e-06,0.5,3.851193427984689e-06,0.9,3.815055433790365e-06,1.3,4.224243040254471e-06,1.7,5.0000490625e-06,0.1,5.00001e-06,0.5,4.042648458314514e-06,0.9,3.977710320616045e-06,1.3,4.627248958319896e-06,1.7,5.010034831773178e-06,0.1,5.007782247355546e-06,0.5,5.002832826091087e-06,0.9,5.000399819993342e-06,1.3,5.001477074712863e-06,1.7,3.787787075430957e-06,0.1,3.754180064595917e-06,0.5,3.753730078195327e-06,0.9,3.752584234528652e-06,1.3,4.31224467358145e-06,1.7,3.751234716239887e-06,0.1,3.750040375287894e-06,0.5,3.74770626243041e-06,0.9,3.745497871969976e-06,1.3,4.432954199113289e-06,1.7
4.235320607662871e-06,0.1,3.946976270557509e-06,0.5,3.857219677934529e-06,0.9,3.818987673395464e-06,1.3,4.256217940968088e-06,1.7,5.000092804456446e-06,0.1,5.0000490625e-06,0.5,4.056380205800202e-06,0.9,3.986515808866477e-06,1.3,4.727248958319896e-06,1.7,5.010048125622243e-06,0.1,5.008029072998912e-06,0.5,5.003151977126709e-06,0.9,5.000503922312534e-06,1.3,5.001729626251866e-06,1.7,3.792752565104528e-06,0.1,3.754709549744323e-06,0.5,3.754217739366168e-06,0.9,3.752887170327669e-06,1.3,4.392384532559775e-06,1.7,3.7513896277451e-06,0.1,3.75005892976949e-06,0.5,3.748248690569015e-06,0.9,3.745901012832532e-06,1.3,4.532954199113289e-06,1.7
4.312820915362773e-06,0.1,3.95929273245386e-06,0.5,3.860232802909449e-06,0.9,3.826852152605662e-06,1.3,4.294644529850367e-06,1.7,5.000118295233134e-06,0.1,5.000092809774236e-06,0.5,4.067191767365881e-06,0.9,4.00028354238849e-06,1.3,4.827248958319896e-06,1.7,5.010066701866834e-06,0.1,5.008264974698725e-06,0.5,5.003489337588378e-06,0.9,5.000587982240046e-06,1.3,5.002040940459891e-06,1.7,3.802683544451671e-06,0.1,3.75531494763718e-06,0.5,3.754749959836457e-06,0.9,3.753250731658095e-06,1.3,4.492384532559775e-06,1.7,3.751562334630015e-06,0.1,3.750074113267745e-06,0.5,3.748792714101472e-06,0.9,3.746295758968735e-06,1.3,4.632954199113289e-06,1.7
