"Ref. Voltage (VREF=0.6,Temp=27) X","Ref. Voltage (VREF=0.6,Temp=27) Y","Ref. Voltage (VREF=0.6,Temp=125) X","Ref. Voltage (VREF=0.6,Temp=125) Y","Ref. Voltage (VREF=0.6,Temp=-55) X","Ref. Voltage (VREF=0.6,Temp=-55) Y","Ref. Voltage (VREF=0.6,Temp=-180) X","Ref. Voltage (VREF=0.6,Temp=-180) Y","Ref. Voltage (VREF=0.7,Temp=27) X","Ref. Voltage (VREF=0.7,Temp=27) Y","Ref. Voltage (VREF=0.7,Temp=125) X","Ref. Voltage (VREF=0.7,Temp=125) Y","Ref. Voltage (VREF=0.7,Temp=-55) X","Ref. Voltage (VREF=0.7,Temp=-55) Y","Ref. Voltage (VREF=0.7,Temp=-180) X","Ref. Voltage (VREF=0.7,Temp=-180) Y","Ref. Voltage (VREF=0.8,Temp=27) X","Ref. Voltage (VREF=0.8,Temp=27) Y","Ref. Voltage (VREF=0.8,Temp=125) X","Ref. Voltage (VREF=0.8,Temp=125) Y","Ref. Voltage (VREF=0.8,Temp=-55) X","Ref. Voltage (VREF=0.8,Temp=-55) Y","Ref. Voltage (VREF=0.8,Temp=-180) X","Ref. Voltage (VREF=0.8,Temp=-180) Y","Ref. Voltage (VREF=0.9,Temp=27) X","Ref. Voltage (VREF=0.9,Temp=27) Y","Ref. Voltage (VREF=0.9,Temp=125) X","Ref. Voltage (VREF=0.9,Temp=125) Y","Ref. Voltage (VREF=0.9,Temp=-55) X","Ref. Voltage (VREF=0.9,Temp=-55) Y","Ref. Voltage (VREF=0.9,Temp=-180) X","Ref. Voltage (VREF=0.9,Temp=-180) Y","Ref. Voltage (VREF=1,Temp=27) X","Ref. Voltage (VREF=1,Temp=27) Y","Ref. Voltage (VREF=1,Temp=125) X","Ref. Voltage (VREF=1,Temp=125) Y","Ref. Voltage (VREF=1,Temp=-55) X","Ref. Voltage (VREF=1,Temp=-55) Y","Ref. Voltage (VREF=1,Temp=-180) X","Ref. Voltage (VREF=1,Temp=-180) Y"
5.028709163444511e-06,0.6,6.005296708201341e-06,0.6,5.025725594795042e-06,0.6,6.025722098861552e-08,0.6,5.031662354230817e-06,0.7,6.005391582819675e-06,0.7,5.030038387671819e-06,0.7,5.697719993816618e-08,0.7,5.032903586050117e-06,0.8,6.005265359871921e-06,0.8,5.03960751107389e-06,0.8,5.684202897506138e-08,0.8,5.031273546914333e-06,0.9,6.005314864274007e-06,0.9,5.185127604853957e-06,0.9,6.095254087257438e-08,0.9,5.028622836009268e-06,1,6.005266633372237e-06,1,6.005025953933083e-06,1,6.412189737470625e-08,1
5.029007822011299e-06,0.6,6.005306753631609e-06,0.6,5.026283387280065e-06,0.6,6.044529155395013e-08,0.6,5.032065586485152e-06,0.7,6.005413884988726e-06,0.7,5.030658101311488e-06,0.7,5.704877789537615e-08,0.7,5.03341661489587e-06,0.8,6.005273960453321e-06,0.8,5.040857490387171e-06,0.8,5.701958156250016e-08,0.8,5.031722411907906e-06,0.9,6.005329057468927e-06,0.9,5.301418243266816e-06,0.9,6.106970694228541e-08,0.9,5.029080014738047e-06,1,6.005275690490723e-06,1,6.005027816145486e-06,1,6.432923584002433e-08,1
5.029317036988075e-06,0.6,6.005317825367863e-06,0.6,5.026791661179222e-06,0.6,6.064152902913349e-08,0.6,5.03244528027106e-06,0.7,6.005437223395968e-06,0.7,5.031264910380553e-06,0.7,5.71211552284969e-08,0.7,5.033878824088674e-06,0.8,6.005283673740784e-06,0.8,5.042630497218303e-06,0.8,5.720832348897383e-08,0.8,5.032148334366771e-06,0.9,6.005342591320936e-06,0.9,5.511418243266816e-06,0.9,6.118618051220712e-08,0.9,5.029524320205799e-06,1,6.005286067687664e-06,1,6.005029740314344e-06,1,6.452857440727399e-08,1
5.029644860977859e-06,0.6,6.00532884352338e-06,0.6,5.027297493891048e-06,0.6,6.083257421462562e-08,0.6,5.032824355672595e-06,0.7,6.005467250810389e-06,0.7,5.031892708140476e-06,0.7,5.716560053552583e-08,0.7,5.034309621203549e-06,0.8,6.005293036313724e-06,0.8,5.044017840260676e-06,0.8,5.740615897404066e-08,0.8,5.032583108188617e-06,0.9,6.005358836692123e-06,0.9,5.721418243266816e-06,0.9,6.128883702422386e-08,0.9,5.029980653973485e-06,1,6.00529505727897e-06,1,6.005031784054506e-06,1,6.475826901537922e-08,1
5.030001199420489e-06,0.6,6.005340848749309e-06,0.6,5.027819339927981e-06,0.6,6.099620126353299e-08,0.6,5.033215265808153e-06,0.7,6.005500183716812e-06,0.7,5.032609359444518e-06,0.7,5.721540585799064e-08,0.7,5.034723675498732e-06,0.8,6.005302925234561e-06,0.8,5.045494312782632e-06,0.8,5.750540601096746e-08,0.8,5.033065021334986e-06,0.9,6.00537669268237e-06,0.9,5.863209121633407e-06,0.9,6.137005782576322e-08,0.9,5.030474874360587e-06,1,6.005305429654142e-06,1,6.005034029328908e-06,1,6.49485397590682e-08,1
5.030403561583666e-06,0.6,6.005354768069272e-06,0.6,5.028371554918626e-06,0.6,6.114940292202266e-08,0.6,5.033631090277892e-06,0.7,6.00553360935195e-06,0.7,5.033502701002238e-06,0.7,5.726175743189919e-08,0.7,5.03514495258242e-06,0.8,6.005314523027012e-06,0.8,5.047519447331764e-06,0.8,5.761284276828375e-08,0.8,5.033698569900537e-06,0.9,6.005402159332663e-06,0.9,6.005e-06,0.9,6.145592889978876e-08,0.9,5.031063506666399e-06,1,6.005317934750968e-06,1,6.005036661375485e-06,1,6.516912117970721e-08,1
5.030897584855512e-06,0.6,6.005370045485965e-06,0.6,5.028987818940064e-06,0.6,6.129511592559679e-08,0.6,5.034090684676863e-06,0.7,6.005567775299751e-06,0.7,5.034272912414478e-06,0.7,5.731730303185802e-08,0.7,5.035593198635678e-06,0.8,6.005326343643086e-06,0.8,5.049366645223656e-06,0.8,5.769736867187781e-08,0.8,5.034298937530664e-06,0.9,6.005430151889018e-06,0.9,6.00500538685391e-06,0.9,6.152761040797952e-08,0.9,5.031742795768437e-06,1,6.005329330487099e-06,1,6.005040529357008e-06,1,6.538440145751829e-08,1
5.031369806685405e-06,0.6,6.005387256005595e-06,0.6,5.029718416964598e-06,0.6,6.143819327319063e-08,0.6,5.034635928467201e-06,0.7,6.005599044030669e-06,0.7,5.034981284681219e-06,0.7,5.739657093618605e-08,0.7,5.036093581444958e-06,0.8,6.00533935446946e-06,0.8,5.051366030553446e-06,0.8,5.776804031692127e-08,0.8,5.034828034480584e-06,0.9,6.005459904166064e-06,0.9,6.005010182396494e-06,0.9,6.161100995110861e-08,0.9,5.032341667897921e-06,1,6.005343645523734e-06,1,6.005043934723057e-06,1,6.557771936209528e-08,1
5.031787371712725e-06,0.6,6.005407401902785e-06,0.6,5.030405028441931e-06,0.6,6.158116361643329e-08,0.6,5.035289276633588e-06,0.7,6.005626676442526e-06,0.7,5.035706459595088e-06,0.7,5.745990768289737e-08,0.7,5.036731257591485e-06,0.8,6.005353957444074e-06,0.8,5.054465799943211e-06,0.8,5.785119390860587e-08,0.8,5.035312718288682e-06,0.9,6.005496459776008e-06,0.9,6.005012000173375e-06,0.9,6.172893948438201e-08,0.9,5.032877544833039e-06,1,6.005360317272141e-06,1,6.005046479437024e-06,1,6.576140435569214e-08,1
5.032160696272796e-06,0.6,6.005427975967655e-06,0.6,5.030991067029349e-06,0.6,6.173144969479819e-08,0.6,5.035810374766922e-06,0.7,6.005654486586919e-06,0.7,5.036488856103331e-06,0.7,5.753060371678338e-08,0.7,5.037368646168824e-06,0.8,6.005369668528082e-06,0.8,5.057216636570718e-06,0.8,5.792062585361319e-08,0.8,5.035776878475053e-06,0.9,6.005532745810341e-06,0.9,6.005013755543956e-06,0.9,6.182864695923128e-08,0.9,5.033363986479992e-06,1,6.005376924947549e-06,1,6.005048792594897e-06,1,6.595740458394525e-08,1
5.032501304451614e-06,0.6,6.005454976999553e-06,0.6,5.031548220271632e-06,0.6,6.188485224304305e-08,0.6,5.036272947622306e-06,0.7,6.005675575526034e-06,0.7,5.037411956224886e-06,0.7,5.761873605247118e-08,0.7,5.037904843116585e-06,0.8,6.00539050984588e-06,0.8,5.060935311351868e-06,0.8,5.796936652675149e-08,0.8,5.036248689685776e-06,0.9,6.005567986376697e-06,0.9,6.005015796729459e-06,0.9,6.193692009763101e-08,0.9,5.033831935278512e-06,1,6.005399746310812e-06,1,6.005050979521924e-06,1,6.619836701176732e-08,1
5.032812969507582e-06,0.6,6.005484939240898e-06,0.6,5.032100245860711e-06,0.6,6.203581481710705e-08,0.6,5.036690324439219e-06,0.7,6.005692979557057e-06,0.7,5.038429423707711e-06,0.7,5.77292184926286e-08,0.7,5.038387944371123e-06,0.8,6.005414030321833e-06,0.8,5.065277810007406e-06,0.8,5.802445541118238e-08,0.8,5.036755939629888e-06,0.9,6.005604044025826e-06,0.9,6.005017774786349e-06,0.9,6.206135233800099e-08,0.9,5.034320327542013e-06,1,6.005424015174361e-06,1,6.005053141697417e-06,1,6.646026383956368e-08,1
5.033113641360492e-06,0.6,6.005514242806215e-06,0.6,5.03270037021821e-06,0.6,6.219385023555402e-08,0.6,5.037078315972023e-06,0.7,6.005713465775456e-06,0.7,5.039270859346111e-06,0.7,5.785160255523469e-08,0.7,5.038833971199392e-06,0.8,6.005439526413526e-06,0.8,5.071262610354923e-06,0.8,5.808890952287215e-08,0.8,5.037350531812256e-06,0.9,6.005637767151766e-06,0.9,6.00502008847739e-06,0.9,6.2201669923531e-08,0.9,5.034887289244337e-06,1,6.005451959129781e-06,1,6.005055407293041e-06,1,6.672961871488304e-08,1
5.03341757264672e-06,0.6,6.005543368393815e-06,0.6,5.033371676069387e-06,0.6,6.236828919170751e-08,0.6,5.037464599088335e-06,0.7,6.005741427904526e-06,0.7,5.040092832255076e-06,0.7,5.798788777152741e-08,0.7,5.039270186873598e-06,0.8,6.005470172624589e-06,0.8,5.079030502521156e-06,0.8,5.815173002379428e-08,0.8,5.038185231678223e-06,0.9,6.005672409911643e-06,0.9,6.005022105771015e-06,0.9,6.235885214437476e-08,0.9,5.035682289612171e-06,1,6.005490989975391e-06,1,6.005057906010431e-06,1,6.700202084314579e-08,1
5.033738313600627e-06,0.6,6.005569588386101e-06,0.6,5.034212413087182e-06,0.6,6.257173571062773e-08,0.6,5.037871156176304e-06,0.7,6.005762252941899e-06,0.7,5.040993427392261e-06,0.7,5.815221030272833e-08,0.7,5.039727660548456e-06,0.8,6.005501983266038e-06,0.8,5.092016734339843e-06,0.8,5.822325269100487e-08,0.8,5.038823199501161e-06,0.9,6.005709356468844e-06,0.9,6.005023983808993e-06,0.9,6.254450149777809e-08,0.9,5.036302636989932e-06,1,6.005528323927512e-06,1,6.00506094178496e-06,1,6.727373352760922e-08,1
5.034093613081582e-06,0.6,6.005594665576618e-06,0.6,5.034925384358205e-06,0.6,6.279283974232961e-08,0.6,5.038330115898451e-06,0.7,6.005782448389423e-06,0.7,5.042081432790799e-06,0.7,5.834838593854316e-08,0.7,5.040249332160775e-06,0.8,6.005536467130735e-06,0.8,5.111357842679526e-06,0.8,5.831392043089779e-08,0.8,5.039382372127091e-06,0.9,6.005735251043374e-06,0.9,6.005025838559435e-06,0.9,6.276432393571642e-08,0.9,5.036852852521676e-06,1,6.005564123491008e-06,1,6.005064086189707e-06,1,6.749678998411879e-08,1
5.03451558316233e-06,0.6,6.005619478293433e-06,0.6,5.03557094752317e-06,0.6,6.301259382592431e-08,0.6,5.038927404515726e-06,0.7,6.005806510211164e-06,0.7,5.043165524642982e-06,0.7,5.854162499514534e-08,0.7,5.040981975633616e-06,0.8,6.005571920356643e-06,0.8,5.150040059358893e-06,0.8,5.842450611887562e-08,0.8,5.039906187869904e-06,0.9,6.005757118716863e-06,0.9,6.005027694860848e-06,0.9,6.298349414078239e-08,0.9,5.037379513736117e-06,1,6.005601016361781e-06,1,6.005067475342331e-06,1,6.768563339922577e-08,1
5.035024582615744e-06,0.6,6.00563843728158e-06,0.6,5.036223763453514e-06,0.6,6.323472131018547e-08,0.6,5.03950842915255e-06,0.7,6.005838422618824e-06,0.7,5.04413952756763e-06,0.7,5.873717929970785e-08,0.7,5.041604946504138e-06,0.8,6.005605438476369e-06,0.8,5.227404492717627e-06,0.8,5.854673544971202e-08,0.8,5.040416297297445e-06,0.9,6.005785634821437e-06,0.9,6.005029611061977e-06,0.9,6.320508224859669e-08,0.9,5.03790653875521e-06,1,6.005635561576966e-06,1,6.00507026550067e-06,1,6.786931691827193e-08,1
5.03547513580439e-06,0.6,6.00565502681552e-06,0.6,5.036907254256197e-06,0.6,6.346106857653112e-08,0.6,5.040028243739379e-06,0.7,6.005881761561483e-06,0.7,5.04515427553347e-06,0.7,5.893296474860085e-08,0.7,5.042156642185526e-06,0.8,6.005639677443165e-06,0.8,5.382133359435096e-06,0.8,5.868311976098932e-08,0.8,5.040962179735346e-06,0.9,6.00581766157949e-06,0.9,6.005031643642395e-06,0.9,6.343553120756927e-08,0.9,5.038474861394914e-06,1,6.005672037834265e-06,1,6.00507282243049e-06,1,6.803943257174904e-08,1
5.035897610793795e-06,0.6,6.005676361075409e-06,0.6,5.037679547712647e-06,0.6,6.369391931332445e-08,0.6,5.040498628128155e-06,0.7,6.005929931198522e-06,0.7,5.046358339185499e-06,0.7,5.915695262173749e-08,0.7,5.042663750478427e-06,0.8,6.005671439267281e-06,0.8,5.592133359435095e-06,0.8,5.884676949850526e-08,0.8,5.041623886035014e-06,0.9,6.005844119571686e-06,0.9,6.00503387176604e-06,0.9,6.36725689799839e-08,0.9,5.039165482281194e-06,1,6.005707182106166e-06,1,6.005075338802995e-06,1,6.820397306779302e-08,1
5.036276778597497e-06,0.6,6.005699850084949e-06,0.6,5.038648747531026e-06,0.6,6.39446690482997e-08,0.6,5.040937957360478e-06,0.7,6.005976431924513e-06,0.7,5.047845668926312e-06,0.7,5.937475991031258e-08,0.7,5.043151031644829e-06,0.8,6.005699645577924e-06,0.8,5.802133359435095e-06,0.8,5.904667720352199e-08,0.8,5.042431828128296e-06,0.9,6.005871182643355e-06,0.9,6.005036470659355e-06,0.9,6.391534569803353e-08,0.9,5.040021207035962e-06,1,6.005733431793549e-06,1,6.005077904521061e-06,1,6.837477682409877e-08,1
5.03662568328607e-06,0.6,6.005718938432015e-06,0.6,5.039461842908761e-06,0.6,6.42149733599238e-08,0.6,5.041368284775373e-06,0.7,6.006023651854456e-06,0.7,5.049041895511517e-06,0.7,5.955905390083623e-08,0.7,5.043650875727154e-06,0.8,6.005720500537753e-06,0.8,6.005e-06,0.8,5.924419007429189e-08,0.8,5.043108511414077e-06,0.9,6.005903606596295e-06,0.9,6.005040188452244e-06,0.9,6.41769146062695e-08,0.9,5.040719971938934e-06,1,6.005758242807115e-06,1,6.005080690079178e-06,1,6.854506282167929e-08,1
5.036963898490426e-06,0.6,6.005738474073433e-06,0.6,5.040196137128188e-06,0.6,6.445022829278422e-08,0.6,5.04180946667679e-06,0.7,6.006073440326576e-06,0.7,5.050286315976386e-06,0.7,5.977216299145224e-08,0.7,5.044194338178614e-06,0.8,6.005739994168288e-06,0.8,6.00500552360869e-06,0.8,5.944312685668778e-08,0.8,5.04370619318007e-06,0.9,6.005945130405586e-06,0.9,6.005043707914724e-06,0.9,6.442738169548851e-08,0.9,5.041340617379099e-06,1,6.005797386068133e-06,1,6.005084000502464e-06,1,6.872293144762343e-08,1
5.037302971302579e-06,0.6,6.005761999460468e-06,0.6,5.040930170795212e-06,0.6,6.464637007007167e-08,0.6,5.042280647027987e-06,0.7,6.006127734362184e-06,0.7,5.051842512928273e-06,0.7,5.99494357876982e-08,0.7,5.044849833525967e-06,0.8,6.00577040408237e-06,0.8,6.00501043411986e-06,0.8,5.964771225058093e-08,0.8,5.044286740711243e-06,0.9,6.005994071268238e-06,0.9,6.005046278756219e-06,0.9,6.466191177822049e-08,0.9,5.041940015122027e-06,1,6.005830321209206e-06,1,6.005088982621767e-06,1,6.891957733476155e-08,1
5.037654057273724e-06,0.6,6.00579326326366e-06,0.6,5.04173651186192e-06,0.6,6.481800988034806e-08,0.6,5.042814613691475e-06,0.7,6.006188961541439e-06,0.7,5.05344258198685e-06,0.7,6.013135580829717e-08,0.7,5.045720514308327e-06,0.8,6.005795662206795e-06,0.8,6.005012318677549e-06,0.8,5.987258591769997e-08,0.8,5.044880151676781e-06,0.9,6.006046730070742e-06,0.9,6.005048592204104e-06,0.9,6.487336638708281e-08,0.9,5.042558468131438e-06,1,6.005858910923744e-06,1,6.005092695213107e-06,1,6.915169047058683e-08,1
5.038029071986014e-06,0.6,6.005833539265402e-06,0.6,5.042683204721667e-06,0.6,6.498598737797815e-08,0.6,5.043507663959011e-06,0.7,6.006256694741633e-06,0.7,5.054946270529535e-06,0.7,6.02977855836764e-08,0.7,5.046385947588106e-06,0.8,6.005817662617449e-06,0.8,6.005014114676974e-06,0.8,6.00930721476706e-08,0.8,5.04554808846594e-06,0.9,6.006102383879708e-06,0.9,6.005050782657755e-06,0.9,6.505337325047577e-08,0.9,5.043286656492104e-06,1,6.005890452004267e-06,1,6.005095685301957e-06,1,6.93930988459578e-08,1
5.038446208714125e-06,0.6,6.005876734025294e-06,0.6,5.043700446411245e-06,0.6,6.51794270440024e-08,0.6,5.044162444677081e-06,0.7,6.006329156850229e-06,0.7,5.056766978703949e-06,0.7,6.043186764532547e-08,0.7,5.046965416804664e-06,0.8,6.005841962415832e-06,0.8,6.005016231047275e-06,0.8,6.029109791107489e-08,0.8,5.046483164998561e-06,0.9,6.006158597886614e-06,0.9,6.00505293650394e-06,0.9,6.522259266915365e-08,0.9,5.044284209918824e-06,1,6.005929804833456e-06,1,6.005098525889898e-06,1,6.963527188364608e-08,1
5.038948741019056e-06,0.6,6.005920557387199e-06,0.6,5.044559627861093e-06,0.6,6.539798032837336e-08,0.6,5.044724697716372e-06,0.7,6.006407766881825e-06,0.7,5.059051804890745e-06,0.7,6.055918568776373e-08,0.7,5.047518437087793e-06,0.8,6.005872389054299e-06,0.8,6.00501813671395e-06,0.8,6.051514948656395e-08,0.8,5.047314327279288e-06,0.9,6.006217709270631e-06,0.9,6.005055185612566e-06,0.9,6.540899294235217e-08,0.9,5.04508970544515e-06,1,6.005978366493719e-06,1,6.005101296852048e-06,1,6.988352421179781e-08,1
5.039537670743644e-06,0.6,6.005964831514107e-06,0.6,5.045420054731654e-06,0.6,6.562581271607252e-08,0.6,5.04522947267195e-06,0.7,6.006495489523493e-06,0.7,5.061071744442493e-06,0.7,6.069762051421547e-08,0.7,5.048069985610154e-06,0.8,6.0059125491058e-06,0.8,6.005020397341773e-06,0.8,6.070066149743358e-08,0.8,5.04803018561067e-06,0.9,6.006282316749983e-06,0.9,6.005057655172648e-06,0.9,6.563315971985514e-08,0.9,5.045793874319678e-06,1,6.00602823505192e-06,1,6.005104234762868e-06,1,7.01417804311948e-08,1
5.040010252327927e-06,0.6,6.006011054212107e-06,0.6,5.046365704313069e-06,0.6,6.586660156852457e-08,0.6,5.045699949667051e-06,0.7,6.006587325524356e-06,0.7,5.063649194782653e-06,0.7,6.087741462047298e-08,0.7,5.048678592429134e-06,0.8,6.005965347623628e-06,0.8,6.005022408522555e-06,0.8,6.089120950771839e-08,0.8,5.048708111121501e-06,0.9,6.006355321640107e-06,0.9,6.005060621617574e-06,0.9,6.587127994301795e-08,0.9,5.046497026133982e-06,1,6.006083459908862e-06,1,6.005107699910774e-06,1,7.041753574020867e-08,1
5.040432374304987e-06,0.6,6.006060680097481e-06,0.6,5.047510691327464e-06,0.6,6.612953288502098e-08,0.6,5.046166065195432e-06,0.7,6.006678575474717e-06,0.7,5.066606699623325e-06,0.7,6.107182605548335e-08,0.7,5.049469889241632e-06,0.8,6.006016354657735e-06,0.8,6.005024286255013e-06,0.8,6.105875172794823e-08,0.8,5.049397029666201e-06,0.9,6.006432404686699e-06,0.9,6.005063858718301e-06,0.9,6.611615498045998e-08,0.9,5.047251288334785e-06,1,6.006145044561236e-06,1,6.005112816932475e-06,1,7.073397540086635e-08,1
5.040820109294599e-06,0.6,6.006114837624698e-06,0.6,5.048639355587854e-06,0.6,6.643885181759236e-08,0.6,5.046659686486356e-06,0.7,6.006772564119998e-06,0.7,5.06974774304689e-06,0.7,6.127269899895184e-08,0.7,5.050280511654631e-06,0.8,6.006066172587533e-06,0.8,6.005026149355845e-06,0.8,6.119569533527633e-08,0.8,5.050191255163136e-06,0.9,6.006517954809934e-06,0.9,6.005067327462116e-06,0.9,6.635703643812926e-08,0.9,5.048225382237247e-06,1,6.006208036923408e-06,1,6.005116817400053e-06,1,7.104152475255305e-08,1
5.041180965798725e-06,0.6,6.006174460781372e-06,0.6,5.049637002294795e-06,0.6,6.676583453410667e-08,0.6,5.047227387479834e-06,0.7,6.006871900259646e-06,0.7,5.075055247853396e-06,0.7,6.146009791931361e-08,0.7,5.050982631159054e-06,0.8,6.006117751731235e-06,0.8,6.005028021531483e-06,0.8,6.132855986749755e-08,0.8,5.051382013797065e-06,0.9,6.006609517795039e-06,0.9,6.005070128535762e-06,0.9,6.659502836125978e-08,0.9,5.049269706782951e-06,1,6.006274930787984e-06,1,6.005120084961644e-06,1,7.132318683608071e-08,1
5.041538299442717e-06,0.6,6.006240259556837e-06,0.6,5.050671968860225e-06,0.6,6.699685316335816e-08,0.6,5.048038093377132e-06,0.7,6.006978945897096e-06,0.7,5.080102990888152e-06,0.7,6.162194299004523e-08,0.7,5.051620274711993e-06,0.8,6.006172949208902e-06,0.8,6.005029959619366e-06,0.8,6.147556952754617e-08,0.8,5.052309018850012e-06,0.9,6.006709932327594e-06,0.9,6.005072690119614e-06,0.9,6.688812554897345e-08,0.9,5.050164299408179e-06,1,6.006348334463377e-06,1,6.005123231279393e-06,1,7.157613590412428e-08,1
5.04190891616083e-06,0.6,6.006314303183414e-06,0.6,5.051890351218862e-06,0.6,6.720190382625684e-08,0.6,5.048714996966411e-06,0.7,6.007096651476892e-06,0.7,5.089408597088806e-06,0.7,6.178528498471396e-08,0.7,5.052247796334137e-06,0.8,6.006234472709347e-06,0.8,6.005032023518797e-06,0.8,6.16619820205858e-08,0.8,5.053106788478007e-06,0.9,6.006823301941787e-06,0.9,6.005075203187012e-06,0.9,6.714149894871982e-08,0.9,5.051012885439629e-06,1,6.006431286498049e-06,1,6.00512637524321e-06,1,7.180866932309018e-08,1
5.042311466966767e-06,0.6,6.006399265259747e-06,0.6,5.053366832151975e-06,0.6,6.741917473903539e-08,0.6,5.049308970345557e-06,0.7,6.007228014969807e-06,0.7,5.100018734291501e-06,0.7,6.192740414510693e-08,0.7,5.052913763912177e-06,0.8,6.006303111820099e-06,0.8,6.005034300948701e-06,0.8,6.186289571754231e-08,0.8,5.053920649855554e-06,0.9,6.00695382969869e-06,0.9,6.005077757393897e-06,0.9,6.733896169487636e-08,0.9,5.051924517663282e-06,1,6.006528129049562e-06,1,6.00512982689615e-06,1,7.204056203743465e-08,1
5.042780366907654e-06,0.6,6.006485886554535e-06,0.6,5.054585191401156e-06,0.6,6.766354668568609e-08,0.6,5.049856862656658e-06,0.7,6.0073766021687e-06,0.7,5.118123301098228e-06,0.7,6.206393289079174e-08,0.7,5.053718229043482e-06,0.8,6.006378224757942e-06,0.8,6.005036998706628e-06,0.8,6.20706828141845e-08,0.8,5.054827898875987e-06,0.9,6.007077278639454e-06,0.9,6.005080523958909e-06,0.9,6.753973776094443e-08,0.9,5.053143557318022e-06,1,6.006638105004729e-06,1,6.005134324624727e-06,1,7.230316553726875e-08,1
5.043432693906049e-06,0.6,6.006573006515002e-06,0.6,5.05584094725572e-06,0.6,6.79126261350589e-08,0.6,5.050384141025506e-06,0.7,6.007547079171815e-06,0.7,5.151858372011197e-06,0.7,6.222783301822785e-08,0.7,5.054746023864526e-06,0.8,6.006460021379358e-06,0.8,6.005041234195326e-06,0.8,6.226093078388373e-08,0.8,5.056330159352339e-06,0.9,6.00720022880765e-06,0.9,6.005083793519281e-06,0.9,6.772367774791917e-08,0.9,5.054374486942071e-06,1,6.0067525002067e-06,1,6.005139732721307e-06,1,7.258415112410843e-08,1
5.043974240999133e-06,0.6,6.006663334896361e-06,0.6,5.057380048858277e-06,0.6,6.816313028203551e-08,0.6,5.050925562972797e-06,0.7,6.007746076868744e-06,0.7,5.210866412063874e-06,0.7,6.244793107303209e-08,0.7,5.055592832435946e-06,0.8,6.006549094973043e-06,0.8,6.00504445005391e-06,0.8,6.24271081383534e-08,0.8,5.057451103643509e-06,0.9,6.007327990074192e-06,0.9,6.00508876682975e-06,0.9,6.792640959832755e-08,0.9,5.05542678932637e-06,1,6.006873920522881e-06,1,6.00514354338174e-06,1,7.287155654854817e-08,1
5.044468698056225e-06,0.6,6.006758962365754e-06,0.6,5.059019738252876e-06,0.6,6.842170294239382e-08,0.6,5.051522368094717e-06,0.7,6.007983870921357e-06,0.7,5.328882492169228e-06,0.7,6.260673661161044e-08,0.7,5.056329050938012e-06,0.8,6.006645825924282e-06,0.8,6.005046939976434e-06,0.8,6.261027932288101e-08,0.8,5.058423088244623e-06,0.9,6.007463808202504e-06,0.9,6.005092525937164e-06,0.9,6.815428610380953e-08,0.9,5.056496086279002e-06,1,6.007005739552939e-06,1,6.005146969802877e-06,1,7.316685715103658e-08,1
5.044912258451663e-06,0.6,6.006862148961545e-06,0.6,5.060508724179698e-06,0.6,6.869822981454531e-08,0.6,5.052258564537241e-06,0.7,6.008259406852894e-06,0.7,5.538882492169228e-06,0.7,6.27586230787422e-08,0.7,5.057065372764458e-06,0.8,6.006748951546037e-06,0.8,6.0050492498635e-06,0.8,6.281978852070052e-08,0.8,5.059472871514327e-06,0.9,6.007612532545657e-06,0.9,6.00509552409843e-06,0.9,6.840600653655942e-08,0.9,5.057788063237954e-06,1,6.007151480019248e-06,1,6.005150398391849e-06,1,7.347413758036357e-08,1
5.045323692770437e-06,0.6,6.006975574274574e-06,0.6,5.062265934120647e-06,0.6,6.902038862724212e-08,0.6,5.053099838728414e-06,0.7,6.008575655703268e-06,0.7,5.748882492169228e-06,0.7,6.292792942216845e-08,0.7,5.057867696024396e-06,0.8,6.006849749858637e-06,0.8,6.005051428424872e-06,0.8,6.297317759445088e-08,0.8,5.060869214985067e-06,0.9,6.00777898838457e-06,0.9,6.00509836346734e-06,0.9,6.865737092659062e-08,0.9,5.059467422882265e-06,1,6.007315873721262e-06,1,6.005154057480361e-06,1,7.380733408723025e-08,1
5.045727979920515e-06,0.6,6.00710190478544e-06,0.6,5.06468465977783e-06,0.6,6.930241230644078e-08,0.6,5.053806073789305e-06,0.7,6.008913471378311e-06,0.7,5.876941246084614e-06,0.7,6.31254703039458e-08,0.7,5.058999930967785e-06,0.8,6.00695278333326e-06,0.8,6.005053608044266e-06,0.8,6.314603818418876e-08,0.8,5.06227403338286e-06,0.9,6.007969020916147e-06,0.9,6.005101127641379e-06,0.9,6.891244857647372e-08,0.9,5.060858850607115e-06,1,6.007483804809074e-06,1,6.00515882052808e-06,1,7.42115619664208e-08,1
5.04614161407429e-06,0.6,6.007244353083083e-06,0.6,5.066673320413276e-06,0.6,6.954311039753579e-08,0.6,5.054424121545698e-06,0.7,6.009266122831483e-06,0.7,6.005e-06,0.7,6.334931109195813e-08,0.7,5.06003416742661e-06,0.8,6.007061251011928e-06,0.8,6.005055912740017e-06,0.8,6.332255608038484e-08,0.8,5.063476484143755e-06,0.9,6.008190939882848e-06,0.9,6.005104046453247e-06,0.9,6.917661641615622e-08,0.9,5.0622971501031e-06,1,6.007654329606235e-06,1,6.005164455228954e-06,1,7.445495884114135e-08,1
